design_id,design_group,method,order,taps,ap_target_db,stop_weight,weight_scale,ap_db,ast_db,coeff_csv
baseline_order100__firls__w23.026__ap0.010,baseline_order100,firls,100,101,0.01,23.0258483865937,4,1.60940508049801,31.1062080565673,"0.000470429668299216387,6.50347925999305811e-05,-0.000776448316501845894,-0.00180711968731120539,-0.00258864039724028593,-0.00266150161520970234,-0.00177075026225854189,-4.49122144573666936e-05,0.00197202359465090517,0.00348276139504559001,0.00375380983950125398,0.00246544636548362431,-6.57430922409133367e-05,-0.0029194437334765632,-0.00488789215507416837,-0.00497571282054534367,-0.0028814452288141207,0.000763733853497555889,0.00454592322082941758,0.00679515268079689157,0.0063023130673445036,0.00292685706692106997,-0.00219545358863596591,-0.00699286193912085699,-0.00926539196841303682,-0.00765766174662226018,-0.00238063855698013695,0.00467460598996621672,0.0105614758791447369,0.0124580375534461239,0.00894952134413512165,0.000856692800931656653,-0.0088168785406242331,-0.0159130776460411835,-0.0168031925967231793,-0.0100816663800660129,0.00246401518657683293,0.016126561274686247,0.0248555869844560608,0.0236609056566142971,0.0109646878688265358,-0.0100614800840638924,-0.0318452278594399674,-0.0445287686370187605,-0.0392553335128174377,-0.0115260969244370178,0.0365973714053458091,0.0963410991901941932,0.154329418209659175,0.196371822067724799,0.211718692811686121,0.196371822067724799,0.154329418209659175,0.0963410991901941932,0.0365973714053458091,-0.0115260969244370178,-0.0392553335128174377,-0.0445287686370187605,-0.0318452278594399674,-0.0100614800840638924,0.0109646878688265358,0.0236609056566142971,0.0248555869844560608,0.016126561274686247,0.00246401518657683293,-0.0100816663800660129,-0.0168031925967231793,-0.0159130776460411835,-0.0088168785406242331,0.000856692800931656653,0.00894952134413512165,0.0124580375534461239,0.0105614758791447369,0.00467460598996621672,-0.00238063855698013695,-0.00765766174662226018,-0.00926539196841303682,-0.00699286193912085699,-0.00219545358863596591,0.00292685706692106997,0.0063023130673445036,0.00679515268079689157,0.00454592322082941758,0.000763733853497555889,-0.0028814452288141207,-0.00497571282054534367,-0.00488789215507416837,-0.0029194437334765632,-6.57430922409133367e-05,0.00246544636548362431,0.00375380983950125398,0.00348276139504559001,0.00197202359465090517,-4.49122144573666936e-05,-0.00177075026225854189,-0.00266150161520970234,-0.00258864039724028593,-0.00180711968731120539,-0.000776448316501845894,6.50347925999305811e-05,0.000470429668299216387"
baseline_order100__firls__w46.052__ap0.010,baseline_order100,firls,100,101,0.01,46.0516967731875,8,1.91411096723314,33.3000756704717,"5.15512491902788037e-06,-0.00061982363276023183,-0.00154756616512358885,-0.00247015367790626335,-0.00295501064549603606,-0.00262352150852192961,-0.00135362313137550312,0.000589713258696275403,0.00257796543617110898,0.00382029713683518712,0.00368484775111761233,0.00201310998982887025,-0.000720725164091596615,-0.00350797874493242014,-0.00516179012154270242,-0.00481263541078517324,-0.00234061544881347368,0.00146103627843257515,0.00510580333279470663,0.00697471647731675443,0.00601540555188630807,0.00228559023883704833,-0.00292352717537467093,-0.00749607610797170879,-0.00932156534698875237,-0.00723254620487936029,-0.00164738091497496726,0.0054056116073230992,0.010974111078160969,0.0123675472812641764,0.00838551071554144087,5.45986284033304445e-05,-0.0095140968204672164,-0.0162019683701165422,-0.0165523441817808752,-0.00939163485602983669,0.00330079491014548384,0.0167500174265723945,0.0249934841560238881,0.0232481738076527056,0.0101740889306146959,-0.0108917966869436153,-0.0323568504138023322,-0.0444983239664614935,-0.0386924042310093155,-0.0106706526052234539,0.0373776196793143972,0.0967093608691311224,0.154125772573514147,0.195682949134253936,0.21084085264245836,0.195682949134253936,0.154125772573514147,0.0967093608691311224,0.0373776196793143972,-0.0106706526052234539,-0.0386924042310093155,-0.0444983239664614935,-0.0323568504138023322,-0.0108917966869436153,0.0101740889306146959,0.0232481738076527056,0.0249934841560238881,0.0167500174265723945,0.00330079491014548384,-0.00939163485602983669,-0.0165523441817808752,-0.0162019683701165422,-0.0095140968204672164,5.45986284033304445e-05,0.00838551071554144087,0.0123675472812641764,0.010974111078160969,0.0054056116073230992,-0.00164738091497496726,-0.00723254620487936029,-0.00932156534698875237,-0.00749607610797170879,-0.00292352717537467093,0.00228559023883704833,0.00601540555188630807,0.00697471647731675443,0.00510580333279470663,0.00146103627843257515,-0.00234061544881347368,-0.00481263541078517324,-0.00516179012154270242,-0.00350797874493242014,-0.000720725164091596615,0.00201310998982887025,0.00368484775111761233,0.00382029713683518712,0.00257796543617110898,0.000589713258696275403,-0.00135362313137550312,-0.00262352150852192961,-0.00295501064549603606,-0.00247015367790626335,-0.00154756616512358885,-0.00061982363276023183,5.15512491902788037e-06"
baseline_order100__firls__w92.103__ap0.010,baseline_order100,firls,100,101,0.01,92.1033935463749,16,2.17817976597423,35.4338413890445,"-0.000339237703673084419,-0.00111089755325607118,-0.00207917907305152708,-0.00289552538756111073,-0.00313897645779916612,-0.00249884563182900012,-0.00095722458762121656,0.00111911423354769512,0.00304454544885384044,0.00404381249367542078,0.00357325424603068985,0.00160441532302159589,-0.00126748541768434311,-0.00397245721432789266,-0.00535075690011039672,-0.00464135209390799039,-0.0018722362492522343,0.00203687539072193837,0.00554886263294919815,0.00709438300200703961,0.00575329531763244407,0.00174437292304038946,-0.00351942030409831304,-0.00789325244061760134,-0.00934566153776411612,-0.00686520827873251475,-0.0010380164969861598,0.00600022728397123749,0.0112981286074490209,0.0122764896732175891,0.00791099976919515911,-0.000605790420323439938,-0.0100790824832556036,-0.016426676830680529,-0.0163348433720170404,-0.00881934323377612552,0.00398603949672589851,0.0172543759332133631,0.0250975430301542887,0.0229027835934685446,0.00952357141253312028,-0.0115700349502524842,-0.0327709975228528891,-0.0444681873848257747,-0.0382281375857905295,-0.00996963816485568408,0.038014954396697144,0.0970087686238972763,0.1539576546015409,0.195118682464638676,0.21012239015037068,0.195118682464638676,0.1539576546015409,0.0970087686238972763,0.038014954396697144,-0.00996963816485568408,-0.0382281375857905295,-0.0444681873848257747,-0.0327709975228528891,-0.0115700349502524842,0.00952357141253312028,0.0229027835934685446,0.0250975430301542887,0.0172543759332133631,0.00398603949672589851,-0.00881934323377612552,-0.0163348433720170404,-0.016426676830680529,-0.0100790824832556036,-0.000605790420323439938,0.00791099976919515911,0.0122764896732175891,0.0112981286074490209,0.00600022728397123749,-0.0010380164969861598,-0.00686520827873251475,-0.00934566153776411612,-0.00789325244061760134,-0.00351942030409831304,0.00174437292304038946,0.00575329531763244407,0.00709438300200703961,0.00554886263294919815,0.00203687539072193837,-0.0018722362492522343,-0.00464135209390799039,-0.00535075690011039672,-0.00397245721432789266,-0.00126748541768434311,0.00160441532302159589,0.00357325424603068985,0.00404381249367542078,0.00304454544885384044,0.00111911423354769512,-0.00095722458762121656,-0.00249884563182900012,-0.00313897645779916612,-0.00289552538756111073,-0.00207917907305152708,-0.00111089755325607118,-0.000339237703673084419"
baseline_order100__firls__w7.196__ap0.050,baseline_order100,firls,100,101,0.05,7.19555854576418,0.25,1.13067626516563,28.1326507406129,"0.00122898666429586403,0.00123750808224566277,0.000587639682876052081,-0.000589853843678597245,-0.00185804073722683821,-0.00262586695930178355,-0.00241071363879922368,-0.0010998281946302509,0.000920451356239577198,0.00285565511012806977,0.00380836278887325321,0.00318561878617074556,0.00102882954922723095,-0.00190430648051963963,-0.00438324071815556719,-0.00520698863883648898,-0.00376648657902035281,-0.000411254696974344724,0.00357873713311768508,0.00645720316405981598,0.00675474830125774063,0.00399356182190644358,-0.000960876278502075507,-0.00612077015264050721,-0.00914203564120682002,-0.00835365375567096412,-0.00361245071165784389,0.0034297168290616702,0.00984339238710357431,0.0125890316249770481,0.00988922881216304506,0.00221230235487065476,-0.00762633356346700472,-0.0154070646615615883,-0.0172122592403919986,-0.0112421850753714313,0.00104475845815439855,0.0150606249841123176,0.0246095051540060165,0.0243507313531481848,0.0123013457087037779,-0.00865081252434284596,-0.030970773770709583,-0.044573166815660599,-0.0402055390235987742,-0.0129763199307647344,0.0352717569604995215,0.0957134777768274964,0.154672926927265586,0.197539996612964674,0.2132081384836296,0.197539996612964674,0.154672926927265586,0.0957134777768274964,0.0352717569604995215,-0.0129763199307647344,-0.0402055390235987742,-0.044573166815660599,-0.030970773770709583,-0.00865081252434284596,0.0123013457087037779,0.0243507313531481848,0.0246095051540060165,0.0150606249841123176,0.00104475845815439855,-0.0112421850753714313,-0.0172122592403919986,-0.0154070646615615883,-0.00762633356346700472,0.00221230235487065476,0.00988922881216304506,0.0125890316249770481,0.00984339238710357431,0.0034297168290616702,-0.00361245071165784389,-0.00835365375567096412,-0.00914203564120682002,-0.00612077015264050721,-0.000960876278502075507,0.00399356182190644358,0.00675474830125774063,0.00645720316405981598,0.00357873713311768508,-0.000411254696974344724,-0.00376648657902035281,-0.00520698863883648898,-0.00438324071815556719,-0.00190430648051963963,0.00102882954922723095,0.00318561878617074556,0.00380836278887325321,0.00285565511012806977,0.000920451356239577198,-0.0010998281946302509,-0.00241071363879922368,-0.00262586695930178355,-0.00185804073722683821,-0.000589853843678597245,0.000587639682876052081,0.00123750808224566277,0.00122898666429586403"
baseline_order100__firls__w14.391__ap0.050,baseline_order100,firls,100,101,0.05,14.3911170915284,0.5,1.39985303386461,29.7617411535634,"0.000805876196155673593,0.00057028654492392492,-0.000197124351080836839,-0.00129684023944131709,-0.00228926662557057264,-0.00265790468653753298,-0.00205114328160605061,-0.000496241661530270038,0.00152780753965230391,0.00322290812887348829,0.00378463717852752001,0.00277707305490985153,0.000400940936704370285,-0.00249077910710213905,-0.00467891300919878305,-0.00507971412789682154,-0.00326110252772215817,0.000264347580677732469,0.00413808163925848127,0.00665633953595754814,0.00649881738857117398,0.00338204111751318507,-0.00167193764588505927,-0.00662568417305856982,-0.00921702160583902537,-0.00795627138972033847,-0.00290456490976048537,0.00414754114683303816,0.0102596493804578501,0.0125168067408005616,0.00935034947911522578,0.00143209379134619165,-0.00831332136419542927,-0.0157009004653758666,-0.0169790158807612349,-0.0105751020742580366,0.00186233794219691894,0.0156759263642456889,0.0247530706166724547,0.0239548645504652248,0.0115319838117814086,-0.00946379741979156731,-0.0314755119757798643,-0.0445486725054706073,-0.0396588474112981176,-0.012141007161109078,0.0360357265361822138,0.0960754775558812502,0.15447532932291505,0.196867090864920186,0.212350046562790856,0.196867090864920186,0.15447532932291505,0.0960754775558812502,0.0360357265361822138,-0.012141007161109078,-0.0396588474112981176,-0.0445486725054706073,-0.0314755119757798643,-0.00946379741979156731,0.0115319838117814086,0.0239548645504652248,0.0247530706166724547,0.0156759263642456889,0.00186233794219691894,-0.0105751020742580366,-0.0169790158807612349,-0.0157009004653758666,-0.00831332136419542927,0.00143209379134619165,0.00935034947911522578,0.0125168067408005616,0.0102596493804578501,0.00414754114683303816,-0.00290456490976048537,-0.00795627138972033847,-0.00921702160583902537,-0.00662568417305856982,-0.00167193764588505927,0.00338204111751318507,0.00649881738857117398,0.00665633953595754814,0.00413808163925848127,0.000264347580677732469,-0.00326110252772215817,-0.00507971412789682154,-0.00467891300919878305,-0.00249077910710213905,0.000400940936704370285,0.00277707305490985153,0.00378463717852752001,0.00322290812887348829,0.00152780753965230391,-0.000496241661530270038,-0.00205114328160605061,-0.00265790468653753298,-0.00228926662557057264,-0.00129684023944131709,-0.000197124351080836839,0.00057028654492392492,0.000805876196155673593"
baseline_order100__firls__w28.782__ap0.050,baseline_order100,firls,100,101,0.05,28.7822341830567,1,1.71018598547563,31.7965871521218,"0.000312192805993761406,-0.000169766717586136766,-0.00104283983658433181,-0.00203882474660747014,-0.0027207196199438414,-0.00265603513927878615,-0.00163484633614372583,0.000167652945872376991,0.00217806531919250345,0.00360041824564989125,0.00373497180413740089,0.0023163568993842653,-0.000285201446058730489,-0.00311878133766302443,-0.00498283785204415609,-0.00492387797327513508,-0.00270156628420785113,0.000997910666004192407,0.00473550796304709684,0.00685777022913260179,0.00620799434353911869,0.00271243181203664318,-0.00244041639151325318,-0.00716336799660633686,-0.00928607838942186424,-0.00751621356031645631,-0.0021346800553425538,0.00492086599197022207,0.0107014406396247087,0.0124289898984786089,0.00876081272063755981,0.000587135773926956072,-0.00905193898453713133,-0.0160112521255126386,-0.0167197998609212896,-0.00985011579060422401,0.00274553575168798606,0.0163368274673039021,0.0249027175956458222,0.0235226649101086711,0.010698961425735988,-0.0103409690710654281,-0.0320177569588782351,-0.0445189602762833397,-0.0390662191800717762,-0.0112383376516525298,0.0368600076579027464,0.0964651753502612924,0.154261017977859821,0.196140074528285052,0.211423324456076228,0.196140074528285052,0.154261017977859821,0.0964651753502612924,0.0368600076579027464,-0.0112383376516525298,-0.0390662191800717762,-0.0445189602762833397,-0.0320177569588782351,-0.0103409690710654281,0.010698961425735988,0.0235226649101086711,0.0249027175956458222,0.0163368274673039021,0.00274553575168798606,-0.00985011579060422401,-0.0167197998609212896,-0.0160112521255126386,-0.00905193898453713133,0.000587135773926956072,0.00876081272063755981,0.0124289898984786089,0.0107014406396247087,0.00492086599197022207,-0.0021346800553425538,-0.00751621356031645631,-0.00928607838942186424,-0.00716336799660633686,-0.00244041639151325318,0.00271243181203664318,0.00620799434353911869,0.00685777022913260179,0.00473550796304709684,0.000997910666004192407,-0.00270156628420785113,-0.00492387797327513508,-0.00498283785204415609,-0.00311878133766302443,-0.000285201446058730489,0.0023163568993842653,0.00373497180413740089,0.00360041824564989125,0.00217806531919250345,0.000167652945872376991,-0.00163484633614372583,-0.00265603513927878615,-0.0027207196199438414,-0.00203882474660747014,-0.00104283983658433181,-0.000169766717586136766,0.000312192805993761406"
baseline_order100__firls__w57.564__ap0.050,baseline_order100,firls,100,101,0.05,57.5644683661134,2,2.00423610504149,34.0104782112574,"-0.000121598057923413404,-0.000803007986065698283,-0.00174961643135790475,-0.00263785694542908013,-0.00303812587744831499,-0.00259525225154332104,-0.00122426161198589678,0.000772773839818650422,0.00274547763635554342,0.00390680463575212092,0.00365486177058267853,0.00187681321710271446,-0.000909656668892827092,-0.00367271731756228792,-0.00523335832456972225,-0.00475900908139081751,-0.00218145580700381198,0.00166097693819344957,0.00526271238456271252,0.00702082127380935887,0.00592840525711978324,0.00209953189580058212,-0.00313127046974961531,-0.00763689140990944128,-0.00933346694383107092,-0.00710758832625670457,-0.00143642151557953003,0.00561349076960889707,0.0110892557471454004,0.0123385151149184719,0.00822214694520755941,-0.000174996715748668385,-0.00971195779992293368,-0.0162821729391901641,-0.016478462289026146,-0.00919332716354035774,0.00353961742435042991,0.0169267816985716989,0.0250311597069175704,0.0231289736553300096,0.00994786047377989834,-0.0111284493936018095,-0.0325019554368505201,-0.0444886469330323109,-0.0385311178326678619,-0.0104264109072594036,0.0376000010382802202,0.0968140543435104944,0.154067394169626365,0.195486312766297216,0.210590388305014975,0.195486312766297216,0.154067394169626365,0.0968140543435104944,0.0376000010382802202,-0.0104264109072594036,-0.0385311178326678619,-0.0444886469330323109,-0.0325019554368505201,-0.0111284493936018095,0.00994786047377989834,0.0231289736553300096,0.0250311597069175704,0.0169267816985716989,0.00353961742435042991,-0.00919332716354035774,-0.016478462289026146,-0.0162821729391901641,-0.00971195779992293368,-0.000174996715748668385,0.00822214694520755941,0.0123385151149184719,0.0110892557471454004,0.00561349076960889707,-0.00143642151557953003,-0.00710758832625670457,-0.00933346694383107092,-0.00763689140990944128,-0.00313127046974961531,0.00209953189580058212,0.00592840525711978324,0.00702082127380935887,0.00526271238456271252,0.00166097693819344957,-0.00218145580700381198,-0.00475900908139081751,-0.00523335832456972225,-0.00367271731756228792,-0.000909656668892827092,0.00187681321710271446,0.00365486177058267853,0.00390680463575212092,0.00274547763635554342,0.000772773839818650422,-0.00122426161198589678,-0.00259525225154332104,-0.00303812587744831499,-0.00263785694542908013,-0.00174961643135790475,-0.000803007986065698283,-0.000121598057923413404"
baseline_order100__firls__w115.129__ap0.050,baseline_order100,firls,100,101,0.05,115.128936732227,4,2.25460725127631,36.0576633434956,"-0.000418358641730849146,-0.00121859270023407591,-0.00218760941116395583,-0.00296895690868213954,-0.00314722499507507107,-0.00243087365780029086,-0.000828844835096708712,0.00126771780011445149,0.00316182024686379121,0.00408610308540054493,0.00352283212920583748,0.0014785064516513798,-0.00142131470747209492,-0.00409374282102336565,-0.00539002588903826456,-0.00458083704030638923,-0.00173449006987627793,0.0021967800840059378,0.00566509755466014855,0.00711753362696105132,0.00567163690980530648,0.00158995718048176964,-0.00368304762731524018,-0.0079971197351466055,-0.00934453929659119498,-0.00675747515568890945,-0.000867414232676498782,0.00616222564950177128,0.0113822810027945417,0.0122454945868649707,0.00777614316249209282,-0.000788533421418113412,-0.0102322601115721994,-0.0164842662664810048,-0.0162708262391898298,-0.00865952429906805855,0.00417436869554269237,0.0173908200230829015,0.0251230351199388489,0.0228052653205501089,0.00934370369363263578,-0.0117558390125703984,-0.0328831314055491805,-0.0444580833432396821,-0.0380993931679728948,-0.00977680494422062188,0.0381895512209207769,0.0970902995138649416,0.153910977403334454,0.194963551905440263,0.209925073765237197,0.194963551905440263,0.153910977403334454,0.0970902995138649416,0.0381895512209207769,-0.00977680494422062188,-0.0380993931679728948,-0.0444580833432396821,-0.0328831314055491805,-0.0117558390125703984,0.00934370369363263578,0.0228052653205501089,0.0251230351199388489,0.0173908200230829015,0.00417436869554269237,-0.00865952429906805855,-0.0162708262391898298,-0.0164842662664810048,-0.0102322601115721994,-0.000788533421418113412,0.00777614316249209282,0.0122454945868649707,0.0113822810027945417,0.00616222564950177128,-0.000867414232676498782,-0.00675747515568890945,-0.00934453929659119498,-0.0079971197351466055,-0.00368304762731524018,0.00158995718048176964,0.00567163690980530648,0.00711753362696105132,0.00566509755466014855,0.0021967800840059378,-0.00173449006987627793,-0.00458083704030638923,-0.00539002588903826456,-0.00409374282102336565,-0.00142131470747209492,0.0014785064516513798,0.00352283212920583748,0.00408610308540054493,0.00316182024686379121,0.00126771780011445149,-0.000828844835096708712,-0.00243087365780029086,-0.00314722499507507107,-0.00296895690868213954,-0.00218760941116395583,-0.00121859270023407591,-0.000418358641730849146"
baseline_order100__firls__w230.258__ap0.050,baseline_order100,firls,100,101,0.05,230.257873464454,8,2.48713148662624,37.7532842198023,"-0.000571251047276969607,-0.00140081066035772504,-0.00232653977160362331,-0.00298398600331548601,-0.00298368733443923678,-0.00209022220613986438,-0.000380553760415858265,0.00170116953474128596,0.00344481542258723078,0.00412119536452889255,0.00329322754662298572,0.00106271586370120701,-0.00187187740969545452,-0.00440858064980817217,-0.00544526227168477643,-0.00435052697775545599,-0.00130525370177238644,0.00265622611536210597,0.00596947362457529978,0.00714016561481130036,0.00539835988390595031,0.00112827039791434623,-0.00414522814801921314,-0.00826765892806092736,-0.00930733131067109504,-0.00642296641399625699,-0.000371094932453503064,0.00661422605158563069,0.0115988171063399637,0.0121316110385306045,0.00737515273055525285,-0.00131094456008372601,-0.0106563595438863203,-0.0166288911057209839,-0.016071130096560745,-0.00819630623637728102,0.00470712978418401633,0.0177672841777458089,0.025181527140756093,0.0225180281244901463,0.0088301288209375068,-0.0122788333558588002,-0.0331929483436661024,-0.044421516799842263,-0.0377301564543225734,-0.00923055149549215082,0.0386809947634663559,0.0973176270764090218,0.153776860976601287,0.194524479760305791,0.209367505253369751,0.194524479760305791,0.153776860976601287,0.0973176270764090218,0.0386809947634663559,-0.00923055149549215082,-0.0377301564543225734,-0.044421516799842263,-0.0331929483436661024,-0.0122788333558588002,0.0088301288209375068,0.0225180281244901463,0.025181527140756093,0.0177672841777458089,0.00470712978418401633,-0.00819630623637728102,-0.016071130096560745,-0.0166288911057209839,-0.0106563595438863203,-0.00131094456008372601,0.00737515273055525285,0.0121316110385306045,0.0115988171063399637,0.00661422605158563069,-0.000371094932453503064,-0.00642296641399625699,-0.00930733131067109504,-0.00826765892806092736,-0.00414522814801921314,0.00112827039791434623,0.00539835988390595031,0.00714016561481130036,0.00596947362457529978,0.00265622611536210597,-0.00130525370177238644,-0.00435052697775545599,-0.00544526227168477643,-0.00440858064980817217,-0.00187187740969545452,0.00106271586370120701,0.00329322754662298572,0.00412119536452889255,0.00344481542258723078,0.00170116953474128596,-0.000380553760415858265,-0.00209022220613986438,-0.00298368733443923678,-0.00298398600331548601,-0.00232653977160362331,-0.00140081066035772504,-0.000571251047276969607"
baseline_order100__firls__w460.516__ap0.050,baseline_order100,firls,100,101,0.05,460.515746928907,16,2.76568034014147,39.1992202607865,"-0.000602533399589306237,-0.00137033845472083913,-0.00216953482322896751,-0.00265302216987129596,-0.00247683571016923173,-0.00146769465917183156,0.000240613948856316877,0.00217718757094354518,0.00365235261368997881,0.00400528233219819667,0.00289635032568241226,0.00052056353177705743,-0.00237065218870556637,-0.00468669760602062179,-0.00540215399329348287,-0.00400289085089414621,-0.000784831254132893055,0.00314964817306466211,0.00624376236638798411,0.00708643981850315841,0.00503607040508958614,0.000600253991608144365,-0.00462762428224307645,-0.00850873615366902307,-0.00920694005897248514,-0.00601915438965378111,0.000173135753699935215,0.00707601698512831147,0.0117866292018133506,0.0119651070428336663,0.00692020581557522153,-0.00186765928981383637,-0.0110836853186778075,-0.0167472925507001144,-0.0158285126256355602,-0.00769132177007678455,0.00526488174006727733,0.0181442371828539929,0.0252181906182458518,0.0221967997582315675,0.00828387577607194066,-0.0128216509270605936,-0.0335039723270808137,-0.0443688341631329544,-0.0373344994566660038,-0.00865728687935366989,0.039191066846322016,0.0975496567887012278,0.153632707528238738,0.194064374326231165,0.208784856025282406,0.194064374326231165,0.153632707528238738,0.0975496567887012278,0.039191066846322016,-0.00865728687935366989,-0.0373344994566660038,-0.0443688341631329544,-0.0335039723270808137,-0.0128216509270605936,0.00828387577607194066,0.0221967997582315675,0.0252181906182458518,0.0181442371828539929,0.00526488174006727733,-0.00769132177007678455,-0.0158285126256355602,-0.0167472925507001144,-0.0110836853186778075,-0.00186765928981383637,0.00692020581557522153,0.0119651070428336663,0.0117866292018133506,0.00707601698512831147,0.000173135753699935215,-0.00601915438965378111,-0.00920694005897248514,-0.00850873615366902307,-0.00462762428224307645,0.000600253991608144365,0.00503607040508958614,0.00708643981850315841,0.00624376236638798411,0.00314964817306466211,-0.000784831254132893055,-0.00400289085089414621,-0.00540215399329348287,-0.00468669760602062179,-0.00237065218870556637,0.00052056353177705743,0.00289635032568241226,0.00400528233219819667,0.00365235261368997881,0.00217718757094354518,0.000240613948856316877,-0.00146769465917183156,-0.00247683571016923173,-0.00265302216987129596,-0.00216953482322896751,-0.00137033845472083913,-0.000602533399589306237"
baseline_order100__firls__w14.391__ap0.100,baseline_order100,firls,100,101,0.1,14.3909978740548,0.25,1.39984946032858,29.761719067013,"0.000805881941905742141,0.000570295312358053445,-0.000197114217770812881,-0.00129683124150916426,-0.00228926126169916528,-0.00265790447450846463,-0.00205114805522720652,-0.000496249477770866962,0.00152779977735579891,0.003222903525621251,0.00378463761952518851,0.0027770784046766547,0.000400949031836099782,-0.00249077162169545263,-0.00467890931025447595,-0.00507971586707433101,-0.00326110908444111154,0.000264338901625082025,0.00413807451340373125,0.00665633706711064605,0.00649882075435562808,0.00338204900658958633,-0.00167192853449871855,-0.00662567775241214296,-0.00921702071880010042,-0.00795627654683450994,-0.00290457400987562684,0.00414753196474827203,0.0102596440973957773,0.0125168077271886353,0.00935035642834541013,0.00143210379884741411,-0.00831331258627280266,-0.0157008967460280369,-0.0169790189142773884,-0.0105751106468307127,0.00186232746944417298,0.0156759185065632571,0.0247530688122209151,0.0239548696502929481,0.011531993679057875,-0.00946378701265744061,-0.0314755055294892033,-0.0445486728399681203,-0.0396588544272742857,-0.0121410178630457187,0.0360357167565366551,0.0960754729275104802,0.15447533185950163,0.196867099485164815,0.212350057552982974,0.196867099485164815,0.15447533185950163,0.0960754729275104802,0.0360357167565366551,-0.0121410178630457187,-0.0396588544272742857,-0.0445486728399681203,-0.0314755055294892033,-0.00946378701265744061,0.011531993679057875,0.0239548696502929481,0.0247530688122209151,0.0156759185065632571,0.00186232746944417298,-0.0105751106468307127,-0.0169790189142773884,-0.0157008967460280369,-0.00831331258627280266,0.00143210379884741411,0.00935035642834541013,0.0125168077271886353,0.0102596440973957773,0.00414753196474827203,-0.00290457400987562684,-0.00795627654683450994,-0.00921702071880010042,-0.00662567775241214296,-0.00167192853449871855,0.00338204900658958633,0.00649882075435562808,0.00665633706711064605,0.00413807451340373125,0.000264338901625082025,-0.00326110908444111154,-0.00507971586707433101,-0.00467890931025447595,-0.00249077162169545263,0.000400949031836099782,0.0027770784046766547,0.00378463761952518851,0.003222903525621251,0.00152779977735579891,-0.000496249477770866962,-0.00205114805522720652,-0.00265790447450846463,-0.00228926126169916528,-0.00129683124150916426,-0.000197114217770812881,0.000570295312358053445,0.000805881941905742141"
baseline_order100__firls__w28.782__ap0.100,baseline_order100,firls,100,101,0.1,28.7819957481096,0.5,1.7101822700128,31.7965610835361,"0.000312198580723736644,-0.000169758183492401744,-0.0010428301873360744,-0.00203881639357619349,-0.0027207149160936449,-0.00265603544594446772,-0.00163485137223790033,0.000167645156974702373,0.00217805781511904838,0.00360041400270081887,0.00373497255737560707,0.00231636239754017415,-0.000285193406858680581,-0.00311877406751710339,-0.00498283442139462948,-0.00492387991394137997,-0.00270157289319491794,0.00099790209610945823,0.00473550104843813071,0.00685776797235824326,0.00620799782575115131,0.00271243967302359831,-0.00244040743389203419,-0.00716336177974879335,-0.0092860776599614555,-0.00751621875659507811,-0.00213468906062450232,0.00492085699171872573,0.0107014355387389081,0.0124289909819003917,0.00876081963714541931,0.000587145635478869576,-0.00905193039643921622,-0.0160112485504794004,-0.016719802925675202,-0.00985012426701048494,0.00274552545714784385,0.0163368197862406271,0.0249027158834752814,0.0235226699746760755,0.0106989711466645623,-0.0103409588530037743,-0.032017750656063465,-0.0445189606416108927,-0.039066226099736423,-0.0112383481749541801,0.0368599980559821822,0.0964651708158612842,0.154261020480828293,0.196140083002934201,0.211423335256483491,0.196140083002934201,0.154261020480828293,0.0964651708158612842,0.0368599980559821822,-0.0112383481749541801,-0.039066226099736423,-0.0445189606416108927,-0.032017750656063465,-0.0103409588530037743,0.0106989711466645623,0.0235226699746760755,0.0249027158834752814,0.0163368197862406271,0.00274552545714784385,-0.00985012426701048494,-0.016719802925675202,-0.0160112485504794004,-0.00905193039643921622,0.000587145635478869576,0.00876081963714541931,0.0124289909819003917,0.0107014355387389081,0.00492085699171872573,-0.00213468906062450232,-0.00751621875659507811,-0.0092860776599614555,-0.00716336177974879335,-0.00244040743389203419,0.00271243967302359831,0.00620799782575115131,0.00685776797235824326,0.00473550104843813071,0.00099790209610945823,-0.00270157289319491794,-0.00492387991394137997,-0.00498283442139462948,-0.00311877406751710339,-0.000285193406858680581,0.00231636239754017415,0.00373497255737560707,0.00360041400270081887,0.00217805781511904838,0.000167645156974702373,-0.00163485137223790033,-0.00265603544594446772,-0.0027207149160936449,-0.00203881639357619349,-0.0010428301873360744,-0.000169758183492401744,0.000312198580723736644"
